54214.89735,54214.89735,0
52947.18873,52947.18873,0
55049.7912,55049.7912,0
59266.23265,59266.23265,0
53890.34267,53890.34267,0
56786.88326,56786.88326,0
57951.80417,57951.80417,-2.98023E-08
54715.78681,54715.78681,0
55165.93528,55165.93528,0
51181.05273,51181.05273,0
61818.85682,61818.85682,0
55232.93005,55232.93005,0
56173.80854,56173.80855,-2.9795E-08
51795.45948,51795.45948,0
46570.06657,46570.06657,0
46424.39036,46424.39036,0
52366.64585,52366.64585,0
58087.67548,58087.67548,0
52196.93389,52196.93389,0
47809.93463,47809.93463,0
63602.40149,63602.40149,0
58208.00482,58208.00482,0
49995.93266,49995.93266,0
51449.26831,51449.26831,0
51249.51271,51249.51271,-2.98023E-08
50732.34678,50732.34678,0
55617.42244,55617.42244,0
60122.9925,60122.9925,0
47079.61265,47079.61265,0
52449.08792,52449.08792,0
58773.86539,58773.86539,0
56971.33959,56971.33959,-2.9795E-08
67911.14664,67911.14664,0
57264.71336,57264.71336,0
51293.00448,51293.00448,0
50151.2167,50151.2167,0
52551.88361,52551.88361,0
54926.9472,54926.9472,0
47215.90369,47215.90369,0
49944.74944,49944.74944,0
52264.40162,52264.40162,0
55193.39895,55193.39895,0
46809.29354,46809.29354,-2.98023E-08
59237.25692,59237.25692,0
65109.16265,65109.16265,0
53583.46084,53583.46084,0
59946.79279,59946.79279,-2.98023E-08
50719.78361,50719.78361,0
51404.39984,51404.39984,0
46638.26465,46638.26465,1.01863E-10
55845.23358,55845.23358,-2.9795E-08
65187.0348,65187.0348,0
53345.33859,53345.33859,-2.9795E-08
59167.38981,59167.38981,0
63637.39404,63637.39404,0
52533.47971,52533.47971,0
58428.12938,58428.12938,0
51447.33051,51447.33051,-2.98023E-08
54349.58495,54349.58495,0
53389.29423,53389.29423,0
53590.57301,53590.57301,-2.98023E-08
53506.74107,53506.74107,0
63353.61621,63353.61621,-2.9795E-08
53205.63454,53205.63454,0
46350.25938,46350.25938,0
47308.35074,47308.35074,-2.98023E-08
55840.37541,55840.37541,-4.20987E-08
56248.50795,56248.50795,0
53585.78108,53585.78108,0
57013.6045,57013.6045,0
51140.90848,51140.90848,0
47128.90725,47128.90725,0
52082.25867,52082.25867,0
57424.40401,57424.40401,0
49987.52452,49987.52452,0
48090.00776,48090.00776,0
52851.18648,52851.18648,0
58656.66069,58656.66069,0
52790.87633,52790.87633,0
46675.07152,46675.07152,1.01863E-10
57416.11676,57416.11676,0
50879.30766,50879.30766,0
56333.83813,56333.83813,0
46900.99307,46900.99307,0
50900.43563,50900.43563,0
63369.32939,63369.32939,0
55575.90837,55575.90837,0
55168.63932,55168.63932,0
49885.88544,49885.88544,0
51707.35359,51707.35359,-2.98023E-08
52958.60916,52958.60916,0
52570.46926,52570.46926,0
58349.02084,58349.02084,0
49897.86772,49897.86772,0
53362.63461,53362.63461,0
53404.77635,53404.77635,0
53911.79889,53911.79889,0
51500.61344,51500.61344,0
58388.91866,58388.91866,0
53552.28127,53552.28127,0
63845.25311,63845.25311,-2.9795E-08
47343.76871,47343.76871,0
47349.66672,47349.66672,0
47526.98533,47526.98533,0
59470.0328,59470.0328,0
47220.68976,47220.68976,0
52669.36716,52669.36716,0
52058.65923,52058.65923,0
46397.71844,46397.71844,0
46258.71767,46258.71767,0
52476.82287,52476.82287,-9.45874E-11
51654.93203,51654.93203,0
67535.36887,67535.36887,0
65217.99217,65217.99217,0
62085.1592,62085.1592,0
55474.40868,55474.40868,0
61482.24379,61482.24379,0
46754.42427,46754.42427,0
46911.06348,46911.06348,0
50527.76009,50527.76009,0
52546.62777,52546.62777,-2.98023E-08
58018.84084,58018.84084,0
51989.34461,51989.34461,0
52070.60158,52070.60158,0
50782.37642,50782.37642,0
53270.65834,53270.65834,0
65931.41524,65931.41524,0
51483.24896,51483.24896,0
55241.17467,55241.17467,0
53381.28464,53381.28464,0
53586.40473,53586.40473,9.45874E-11
50356.96297,50356.96297,0
53601.18105,53601.18105,-4.22006E-08
55874.5192,55874.5192,-4.22006E-08
55920.55917,55920.55917,-2.98023E-08
55889.0752,55889.0752,0
47303.95246,47303.95246,0
67075.04182,67075.04182,0
54474.52734,54474.52734,-2.98023E-08
56671.00111,56671.00111,0
47403.80725,47403.80725,0
51537.63412,51537.63412,0
46270.56065,46270.56065,0
53036.04992,53036.04992,0
51881.9673,51881.9673,0
52467.00882,52467.00882,-2.98023E-08
53295.00367,53295.00367,0
49835.61921,49835.61921,0
50495.12673,50495.12673,0
51516.67024,51516.67024,0
53444.55901,53444.55901,-2.9795E-08
51747.53292,51747.53292,0
47364.89605,47364.89605,0
52424.84594,52424.84594,0
53712.47017,53712.47017,0
47512.4741,47512.4741,0
47606.58659,47606.58659,0
56236.53575,56236.53575,0
51435.00909,51435.00909,0
60060.38365,60060.38365,0
52645.86872,52645.86872,0
50010.46566,50010.46566,0
58472.74644,58472.74644,-2.9795E-08
55551.41366,55551.41366,-4.20987E-08
46687.54909,46687.54909,0
46413.73501,46413.73501,0
54635.14591,54635.14591,-2.9795E-08
55247.55753,55247.55753,0
53369.41842,53369.41842,0
52080.55491,52080.55491,0
63456.05001,63456.05001,0
57128.07089,57128.07089,0
60481.51212,60481.51212,-2.98023E-08
54613.77304,54613.77304,0
57485.81789,57485.81789,0
46584.42521,46584.42521,0
52450.52183,52450.52183,0
59829.15369,59829.15369,-4.20987E-08
58753.65196,58753.65196,0
55282.19711,55282.19711,0
54194.45257,54194.45257,0
61790.35921,61790.35921,0
52300.75653,52300.75653,0
52915.26458,52915.26458,-2.98023E-08
46214.59256,46214.59256,0
56482.79598,56482.79598,0
56460.00379,56460.00379,0
55731.94877,55731.94877,-4.22006E-08
52791.55491,52791.55491,0
53132.51196,53132.51196,0
52252.53799,52252.53799,0
51485.34425,51485.34425,0
52752.95367,52752.95367,0
50784.42812,50784.42812,0
53287.69506,53287.69506,0
53370.10675,53370.10675,0
50119.07903,50119.07903,0
47543.01984,47543.01984,0
54614.92085,54614.92085,0
54600.3577,54600.3577,0
71217.98913,71217.98913,0
50043.29434,50043.29434,0
52474.68089,52474.68089,0
64307.41835,64307.41835,-2.98023E-08
49999.52904,49999.52904,-2.9795E-08
58715.92044,58715.92044,0
53796.08704,53796.08704,0
46271.9061,46271.9061,0
48784.92573,48784.92573,0
59393.91412,59393.91412,0
51881.05918,51881.05918,-2.98023E-08
56237.70746,56237.70746,0
62809.63489,62809.63489,0
57662.87868,57662.87868,0
59080.37097,59080.37097,-2.98023E-08
59216.51831,59216.51831,-4.22006E-08
47411.35623,47411.35623,0
51918.35436,51918.35436,0
53607.03165,53607.03165,0
52030.41604,52030.41604,0
58325.32961,58325.32961,-2.98023E-08
47259.29144,47259.29144,0
46824.69386,46824.69386,0
58630.30872,58630.30872,0
52087.2534,52087.2534,-2.9795E-08
59660.80935,59660.80935,0
59326.41145,59326.41145,0
58353.05329,58353.05329,0
58548.38602,58548.38602,0
63483.4291,63483.4291,0
53545.8129,53545.8129,0
50988.21718,50988.21718,-4.20987E-08
53903.66405,53903.66405,0
63655.99549,63655.99549,0
51875.91685,51875.91685,0
51481.6286,51481.6286,0
52238.21512,52238.21512,0
50919.24146,50919.24146,0
55933.05956,55933.05956,0
46259.86648,46259.86648,0
58416.39373,58416.39373,0
50541.87405,50541.87405,-2.9795E-08
64792.44564,64792.44564,0
47548.72124,47548.72124,-2.9795E-08
56255.19713,56255.19713,-2.9795E-08
59112.22103,59112.22103,0
57223.44337,57223.44337,0
51815.93407,51815.93407,0
46224.07363,46224.07363,0
64235.74678,64235.74678,0
52566.98325,52566.98325,0
50836.05075,50836.05075,1.01863E-10
47280.0461,47280.0461,0
59132.19372,59132.19372,0
50888.67863,50888.67863,0
58717.25044,58717.25044,0
52815.12267,52815.12267,0
54062.59204,54062.59204,0
53411.40228,53411.40228,0
52987.0233,52987.0233,-4.20987E-08
53387.67153,53387.67153,0
47781.516,47781.516,0
60121.16238,60121.16238,-1.01863E-10
62996.18719,62996.18719,-2.98023E-08
46839.40593,46839.40593,0
59928.55928,59928.55928,-2.98023E-08
57834.36656,57834.36656,0
46891.46317,46891.46317,0
52661.87473,52661.87473,-2.98023E-08
52113.5269,52113.5269,0
52011.35785,52011.35785,0
46783.56903,46783.56903,0
51560.0602,51560.0602,-2.98023E-08
61992.76497,61992.76497,0
59594.28283,59594.28283,0
54864.22424,54864.22424,-2.98023E-08
54026.93863,54026.93863,0
52466.51355,52466.51355,0
53142.89426,53142.89426,0
47757.92831,47757.92831,0
52236.86646,52236.86646,0
53915.44218,53915.44218,0
47124.50732,47124.50732,0
47440.94493,47440.94493,-5.96046E-08
50163.84764,50163.84764,0
62258.40387,62258.40387,0
59958.73955,59958.73955,-2.98969E-08
51812.08016,51812.08016,0
59157.89913,59157.89913,0
53299.33485,53299.33485,0
52788.36694,52788.36694,0
50920.27682,50920.27682,0
46449.9471,46449.9471,0
47664.6628,47664.6628,-4.20987E-08
62751.60974,62751.60974,-2.98023E-08
47535.77424,47535.77424,0
52413.1099,52413.1099,0
47762.00932,47762.00932,0
53467.87216,53467.87216,0
60379.52471,60379.52471,0
53657.08627,53657.08627,0
62149.38199,62149.38199,0
51096.24311,51096.24311,0
51140.18312,51140.18312,-2.98023E-08
47637.24426,47637.24426,0
50037.07032,50037.07032,0
50118.72809,50118.72809,0
47544.29923,47544.29923,-2.9795E-08
46714.33151,46714.33151,0
52921.17053,52921.17053,-4.20987E-08
55534.18293,55534.18293,-2.98023E-08
46584.88041,46584.88041,0
59091.93753,59091.93753,0
55821.3976,55821.3976,0
55305.37301,55305.37301,0
51499.56861,51499.56861,-2.98023E-08
55906.76441,55906.76441,0
52814.68352,52814.68352,0
47557.01329,47557.01329,0
52348.52658,52348.52658,0
47866.7506,47866.7506,-2.98023E-08
59299.1838,59299.1838,0
50940.74584,50940.74584,0
52383.84936,52383.84936,0
47382.63939,47382.63939,0
52050.60544,52050.60544,0
52086.02062,52086.02062,0
61053.49393,61053.49393,0
63670.42943,63670.42943,0
52437.50957,52437.50957,0
55832.44474,55832.44474,0
46780.85553,46780.85553,0
53839.58306,53839.58306,0
55894.11209,55894.11209,0
54100.20866,54100.20866,0
58291.02877,58291.02877,-2.98023E-08
50546.10421,50546.10421,0
53758.90224,53758.90224,0
52680.60163,52680.60163,0
46618.83211,46618.83211,0
58034.23242,58034.23242,0
56808.12959,56808.12959,0
53574.49907,53574.49907,0
57567.23996,57567.23996,0
50883.22432,50883.22432,0
54029.93064,54029.93064,0
53962.78494,53962.78494,0
63000.47487,63000.47487,0
51282.88404,51282.88404,0
53813.22828,53813.22828,0
52897.49104,52897.49104,-2.98023E-08
58041.73295,58041.73295,0
47531.22843,47531.22843,0
46574.04333,46574.04333,0
51941.13682,51941.13682,0
59072.33928,59072.33928,0
51893.41718,51893.41718,0
46897.18436,46897.18436,0
68123.37399,68123.37399,0
46794.38984,46794.38984,-2.98023E-08
53203.21073,53203.21073,0
65873.92404,65873.92404,-2.98023E-08
57401.98915,57401.98915,0
46758.5083,46758.5083,-2.98023E-08
55081.93268,55081.93268,0
50955.05929,50955.05929,0
46534.02991,46534.02991,0
52437.75533,52437.75533,-2.98023E-08
53553.93425,53553.93425,0
53750.71228,53750.71228,0
64071.25789,64071.25789,0
47986.32231,47986.32231,0
47448.52232,47448.52232,0
52471.74298,52471.74298,0
56703.43548,56703.43548,-2.98023E-08
58019.32335,58019.32335,0
59648.01471,59648.01471,-4.22006E-08
53407.02122,53407.02122,0
47753.0138,47753.0138,0
53605.25656,53605.25656,0
46666.84712,46666.84712,0
53345.46086,53345.46086,0
57443.06571,57443.06571,0
55157.47828,55157.47828,-2.98023E-08
46750.55872,46750.55872,0
47464.45347,47464.45347,0
57362.08719,57362.08719,0
52651.22668,52651.22668,0
55455.21887,55455.21887,0
46901.69015,46901.69015,0
46169.30719,46169.30719,0
53794.05988,53794.05988,0
53176.34036,53176.34036,-2.98023E-08
57908.74711,57908.74711,-2.98023E-08
70399.69716,70399.69716,0
57554.67472,57554.67472,0
52111.11423,52111.11423,0
59908.94367,59908.94367,0
51595.14114,51595.14114,0
50147.80066,50147.80066,0
54316.31886,54316.31886,0
51542.58607,51542.58607,0
49997.84262,49997.84262,0
53436.1807,53436.1807,0
46650.33692,46650.33692,-2.98023E-08
54007.05305,54007.05305,0
59983.15067,59983.15067,-2.9795E-08
55885.91236,55885.91236,0
47163.59335,47163.59335,0
46717.57943,46717.57943,0
48094.85647,48094.85647,0
50432.19235,50432.19235,0
50870.9963,50870.9963,0
59104.745,59104.745,0
51714.87443,51714.87443,0
52530.44926,52530.44926,-4.22006E-08
46785.73401,46785.73401,0
52622.79635,52622.79635,-4.20987E-08
53806.87243,53806.87243,0
53438.29668,53438.29668,0
54237.44268,54237.44268,0
50006.19327,50006.19327,0
52900.25332,52900.25332,0
59060.97298,59060.97298,0
53362.90076,53362.90076,0
53414.7264,53414.7264,0
46402.85375,46402.85375,0
64992.28317,64992.28317,0
50822.66512,50822.66512,0
52209.83458,52209.83458,0
62939.77563,62939.77563,-4.2106E-08
55262.78605,55262.78605,-2.98023E-08
63934.1643,63934.1643,0
56112.67967,56112.67967,0
52150.82576,52150.82576,0
57470.82989,57470.82989,0
53110.50659,53110.50659,0
55259.10211,55259.10211,0
63499.80347,63499.80347,0
46934.59371,46934.59371,0
52488.34775,52488.34775,0
53421.17005,53421.17005,-2.98969E-08
56150.18822,56150.18822,0
53385.5185,53385.5185,0
47406.24994,47406.24994,0
54357.45425,54357.45425,-2.9795E-08
56860.41709,56860.41709,-2.98023E-08
53407.26535,53407.26535,0
57130.00758,57130.00758,0
50564.34232,50564.34232,0
55664.06898,55664.06898,0
54144.17712,54144.17712,0
53453.44046,53453.44046,0
53165.33425,53165.33425,0
53226.61017,53226.61017,0
52583.71738,52583.71738,0
58687.76842,58687.76842,-4.2106E-08
50428.06013,50428.06013,0
51909.01312,51909.01312,0
60002.4769,60002.4769,0
47441.57641,47441.57641,0
59498.08385,59498.08385,0
58277.63896,58277.63896,0
56997.91383,56997.91383,0
52462.72776,52462.72776,0
60960.86336,60960.86336,0
56395.99209,56395.99209,0
62146.62756,62146.62756,0
68116.53411,68116.53411,0
52409.16076,52409.16076,0
52865.40139,52865.40139,0
48962.31366,48962.31366,0
54407.74916,54407.74916,0
52348.53102,52348.53102,0
54809.76885,54809.76885,0
51505.94822,51505.94822,0
46857.89437,46857.89437,0
64447.57278,64447.57278,0
50011.10255,50011.10255,0
47138.86643,47138.86643,-2.98969E-08
54093.92363,54093.92363,0
53191.38327,53191.38327,0
63696.73733,63696.73733,0
56174.2163,56174.2163,0
46424.42641,46424.42641,0
55253.68826,55253.68826,0
54445.28118,54445.28118,0
68049.35769,68049.35769,0
52931.8733,52931.8733,0
63027.72507,63027.72507,-2.98969E-08
53186.5266,53186.5266,-2.99042E-08
54369.82144,54369.82144,0
53821.80687,53821.80687,0
53767.11102,53767.11102,-2.98023E-08
64670.33558,64670.33558,0
46223.38281,46223.38281,0
50632.02848,50632.02848,-2.98023E-08
52214.43577,52214.43577,0
59144.14118,59144.14118,0
54984.53443,54984.53443,0
51045.14228,51045.14228,0
53374.02287,53374.02287,-2.9795E-08
46942.04496,46942.04496,0
51694.62942,51694.62942,0
59436.65507,59436.65507,0
52517.82397,52517.82397,0
57813.45825,57813.45825,0
55328.14788,55328.14788,0
48012.03463,48012.03463,0
46746.91534,46746.91534,0
55131.63457,55131.63457,-2.98023E-08
47053.64557,47053.64557,0
52309.66416,52309.66416,-2.98023E-08
54799.9347,54799.9347,-2.98023E-08
52551.42382,52551.42382,0
50829.26135,50829.26135,0
59259.05375,59259.05375,0
53698.81067,53698.81067,0
51159.87586,51159.87586,0
55424.72226,55424.72226,0
52712.00271,52712.00271,0
54954.95246,54954.95246,-2.9795E-08
52563.97935,52563.97935,0
51427.50848,51427.50848,0
46647.39036,46647.39036,0
56738.93458,56738.93458,0
53931.97702,53931.97702,0
54388.70025,54388.70025,0
46179.60474,46179.60474,0
57318.69816,57318.69816,0
58619.81031,58619.81031,0
58554.02035,58554.02035,0
51401.6975,51401.6975,0
62175.95707,62175.95707,0
59370.27552,59370.27552,0
52564.79155,52564.79155,-2.9795E-08
53161.88788,53161.88788,0
51600.28275,51600.28275,-2.98023E-08
52612.82662,52612.82662,0
46489.67125,46489.67125,0
52061.21608,52061.21608,0
54593.52537,54593.52537,-2.9795E-08
65662.4242,65662.4242,0
61492.35223,61492.35223,0
56908.52814,56908.52814,0
51818.73788,51818.73788,0
54493.10622,54493.10622,0
46636.03053,46636.03053,0
52030.37798,52030.37798,9.45874E-11
64901.69901,64901.69901,0
52157.29827,52157.29827,0
56192.74726,56192.74726,0
51071.21351,51071.21351,0
51906.9442,51906.9442,0
59718.96265,59718.96265,0
47465.44903,47465.44903,0
52298.2273,52298.2273,-2.98023E-08
49902.55454,49902.55454,0
58157.87765,58157.87765,0
52584.53047,52584.53047,0
58421.4361,58421.4361,-4.20987E-08
52969.06904,52969.06904,0
55941.94729,55941.94729,0
52504.92713,52504.92713,-2.9795E-08
56876.29917,56876.29917,0
51958.09052,51958.09052,0
59504.15563,59504.15563,-2.9795E-08
56680.33989,56680.33989,-2.98023E-08
56613.62991,56613.62991,0
59109.06385,59109.06385,0
53210.33499,53210.33499,-2.9795E-08
52570.10355,52570.10355,0
51641.0269,51641.0269,0
60118.64441,60118.64441,0
55117.74059,55117.74059,-2.9795E-08
48783.63353,48783.63353,-2.98023E-08
50727.14685,50727.14685,0
53131.93756,53131.93756,0
56531.08254,56531.08254,0
60228.12044,60228.12044,0
67685.74357,67685.74357,0
46875.23408,46875.23408,0
46465.34404,46465.34404,0
59723.9294,59723.9294,0
47885.90512,47885.90512,0
52536.50058,52536.50058,0
53438.78518,53438.78518,0
64095.73609,64095.73609,-2.98023E-08
54364.02594,54364.02594,0
52783.39559,52783.39559,0
61649.077,61649.077,0
55419.81809,55419.81809,0
57717.18133,57717.18133,0
52901.65499,52901.65499,0
51518.83561,51518.83561,0
58108.8242,58108.8242,0
63245.44504,63245.44504,0
46316.16823,46316.16823,0
55307.56783,55307.56783,-4.20987E-08
47410.85194,47410.85194,0
47102.21416,47102.21416,0
57754.42906,57754.42906,0
46874.18507,46874.18507,0
47609.18133,47609.18133,0
52439.33243,52439.33243,0
59264.55155,59264.55155,0
47095.283,47095.283,0
52516.58686,52516.58686,0
50885.01041,50885.01041,0
47293.79886,47293.79886,0
56502.54817,56502.54817,0
60057.33088,60057.33088,-2.9795E-08
46526.5049,46526.5049,0
57804.31435,57804.31435,0
50730.45675,50730.45675,0
47010.24376,47010.24376,0
58873.71415,58873.71415,0
60060.96044,60060.96044,0
63947.3245,63947.3245,0
62253.22959,62253.22959,-2.98023E-08
57127.12568,57127.12568,0
54622.11381,54622.11381,0
52013.98594,52013.98594,0
52640.97862,52640.97862,0
55728.07877,55728.07877,-2.9795E-08
58561.0947,58561.0947,0
52783.97002,52783.97002,0
46970.09334,46970.09334,-2.9795E-08
58999.60436,58999.60436,0
53632.30317,53632.30317,0
47673.49445,47673.49445,0
56767.34417,56767.34417,0
52363.54164,52363.54164,0
46332.6668,46332.6668,0
61383.23237,61383.23237,0
47099.28304,47099.28304,-4.22006E-08
47355.44475,47355.44475,0
55848.20016,55848.20016,0
46900.40806,46900.40806,0
52418.50729,52418.50729,-2.9795E-08
47526.53054,47526.53054,0
50699.41156,50699.41156,0
53886.32122,53886.32122,0
47387.95789,47387.95789,0
59334.4785,59334.4785,0
58849.51686,58849.51686,0
53093.4755,53093.4755,-4.21933E-08
55609.84617,55609.84617,0
53761.75997,53761.75997,0
58479.47058,58479.47058,0
46413.92167,46413.92167,0
60624.71479,60624.71479,0
53515.34437,53515.34437,0
47054.65492,47054.65492,0
47862.63892,47862.63892,0
50682.77475,50682.77475,0
59497.32188,59497.32188,0
46781.04967,46781.04967,0
60067.60106,60067.60106,0
55869.37268,55869.37268,0
62890.51039,62890.51039,0
60570.69767,60570.69767,0
53552.90087,53552.90087,0
46244.15281,46244.15281,0
57998.38496,57998.38496,0
52666.79519,52666.79519,0
52484.21305,52484.21305,-2.98023E-08
55078.69169,55078.69169,0
48148.54884,48148.54884,0
53901.93372,53901.93372,0
58989.32534,58989.32534,0
53472.3972,53472.3972,0
50142.1281,50142.1281,0
52191.84858,52191.84858,0
50920.5783,50920.5783,0
47672.9852,47672.9852,0
59473.03986,59473.03986,0
47822.78937,47822.78937,0
47697.50984,47697.50984,0
58863.13343,58863.13343,0
53468.09304,53468.09304,0
54658.37782,54658.37782,0
59958.82944,59958.82944,0
46625.30254,46625.30254,0
52696.34367,52696.34367,0
53152.91054,53152.91054,0
54338.91185,54338.91185,0
46928.36914,46928.36914,0
59072.96062,59072.96062,0
54144.46032,54144.46032,0
54236.73849,54236.73849,0
47462.65866,47462.65866,0
53354.5605,53354.5605,-2.97005E-08
53022.88804,53022.88804,0
46327.86393,46327.86393,0
51751.3018,51751.3018,0
47419.23231,47419.23231,0
53453.5801,53453.5801,0
49886.30941,49886.30941,0
61378.30627,61378.30627,0
56751.35908,56751.35908,-2.9795E-08
59395.47716,59395.47716,0
57852.6971,57852.6971,0
55425.83048,55425.83048,0
47667.649,47667.649,0
53415.16165,53415.16165,0
53326.18806,53326.18806,-4.20987E-08
53176.36299,53176.36299,-2.98023E-08
58656.3298,58656.3298,-2.98023E-08
51700.11955,51700.11955,0
55891.91616,55891.91616,1.01863E-10
53483.34141,53483.34141,0
59627.50405,59627.50405,0
57419.40533,57419.40533,0
61739.61959,61739.61959,0
53603.53945,53603.53945,0
65263.02575,65263.02575,0
55316.42135,55316.42135,0
52517.01202,52517.01202,0
59174.44596,59174.44596,0
55913.31476,55913.31476,-2.9795E-08
53398.13209,53398.13209,0
54125.38098,54125.38098,0
46674.13657,46674.13657,-2.98023E-08
52494.08835,52494.08835,0
47237.30844,47237.30844,0
46182.12594,46182.12594,0
61645.39169,61645.39169,0
61317.64203,61317.64203,0
46683.24922,46683.24922,0
47116.92269,47116.92269,0
53451.46492,53451.46492,0
53301.15913,53301.15913,0
52636.6585,52636.6585,0
65334.94095,65334.94095,0
46719.15577,46719.15577,0
60312.68809,60312.68809,0
63098.20267,63098.20267,0
46864.63269,46864.63269,0
61494.77891,61494.77891,0
46961.72593,46961.72593,0
47993.1186,47993.1186,0
57782.84616,57782.84616,-4.22006E-08
47866.61698,47866.61698,0
54135.20143,54135.20143,0
51092.85825,51092.85825,0
62870.94507,62870.94507,0
46316.65846,46316.65846,-9.45874E-11
52503.22465,52503.22465,0
55024.35648,55024.35648,-2.98023E-08
46482.2031,46482.2031,0
53860.23265,53860.23265,-2.98023E-08
63230.68177,63230.68177,0
53514.62876,53514.62876,0
46628.26502,46628.26502,0
58403.98568,58403.98568,0
47209.79515,47209.79515,0
50994.70492,50994.70492,0
51002.32021,51002.32021,0
63637.9254,63637.9254,0
47154.24237,47154.24237,0
50033.23523,50033.23523,0
58143.70385,58143.70385,0
55234.04903,55234.04903,0
55213.65082,55213.65082,0
52451.653,52451.653,0
46601.43143,46601.43143,0
56175.67409,56175.67409,0
55144.13797,55144.13797,0
50920.41105,50920.41105,-2.98023E-08
65891.73284,65891.73284,0
55089.75731,55089.75731,-2.98023E-08
64887.18496,64887.18496,0
54242.4631,54242.4631,0
53689.18703,53689.18703,0
54165.53471,54165.53471,0
53130.39877,53130.39877,-2.98023E-08
48034.17857,48034.17857,0
47453.36676,47453.36676,0
65699.12999,65699.12999,0
57858.51736,57858.51736,-2.9795E-08
54082.4474,54082.4474,0
54268.41937,54268.41937,0
54786.06895,54786.06895,0
52472.55973,52472.55973,0
57740.7648,57740.7648,1.01863E-10
52577.37598,52577.37598,0
51778.33163,51778.33163,0
46293.91047,46293.91047,0
52996.12747,52996.12747,-2.98023E-08
61928.67845,61928.67845,0
56801.14799,56801.14799,0
59477.6898,59477.6898,0
50299.57177,50299.57177,0
52063.02669,52063.02669,0
47483.97437,47483.97437,0
58447.41865,58447.41865,-2.9795E-08
53322.62048,53322.62048,0
62811.82133,62811.82133,0
46586.93231,46586.93231,0
58916.66488,58916.66488,0
52739.83953,52739.83953,0
58161.93476,58161.93476,0
52553.60069,52553.60069,0
58340.9493,58340.9493,0
53242.4522,53242.4522,-2.98023E-08
53568.58667,53568.58667,0
48235.52675,48235.52675,0
58195.29668,58195.29668,0
47725.63007,47725.63007,0
55445.69077,55445.69077,0
46365.10458,46365.10458,0
47702.976,47702.976,0
46444.61317,46444.61317,0
55063.72179,55063.72179,0
52587.31434,52587.31434,0
53314.86267,53314.86267,0
46506.9687,46506.9687,0
52909.56726,52909.56726,0
58748.81141,58748.81141,0
57955.43432,57955.43432,-4.22006E-08
50937.65969,50937.65969,0
52583.92954,52583.92954,0
60466.88241,60466.88241,0
55331.45156,55331.45156,0
